Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
130152327,435023,434968,2,2,12/04/2013,2141,6,1,7,1,2,3,1,26,9
130152567,425007,436678,2,4,13/04/2013,51,3,2,4,8,1,3,1,45,9
130152567,425007,436678,2,4,13/04/2013,51,3,2,4,8,1,3,1,40,9
130152567,425007,436678,2,4,13/04/2013,51,3,2,4,8,2,3,1,50,9
130152567,425007,436678,2,4,13/04/2013,51,3,2,4,8,2,3,2,45,9
130152628,431313,438766,2,2,13/04/2013,250,6,2,4,1,1,3,1,21,9
130152628,431313,438766,2,2,13/04/2013,250,6,2,4,1,2,2,1,19,9
130152640,441676,427949,2,1,12/04/2013,1330,6,1,1,1,1,3,1,47,1
130152755,433554,435956,2,2,13/04/2013,840,6,1,1,1,1,3,1,57,9
130152755,433554,435956,2,2,13/04/2013,840,6,1,1,1,2,3,2,49,9
130152806,428723,433203,2,2,12/04/2013,1230,3,1,1,1,1,3,1,37,9
130152806,428723,433203,2,2,12/04/2013,1230,3,1,1,1,2,3,1,44,9
130153448,418718,444729,2,5,13/04/2013,1755,3,2,7,2,1,3,1,48,9
130153448,418718,444729,2,5,13/04/2013,1755,3,2,7,2,1,3,1,20,9
130153448,418718,444729,2,5,13/04/2013,1755,3,2,7,2,2,3,2,45,9
130153448,418718,444729,2,5,13/04/2013,1755,3,2,7,2,2,3,2,19,9
130153448,418718,444729,2,5,13/04/2013,1755,3,2,7,2,2,3,2,20,9
130153486,426834,433797,1,1,13/04/2013,1735,3,1,7,1,1,3,1,21,9
130153636,425908,436256,1,1,13/04/2013,2035,6,1,7,1,3,3,1,61,19
130153881,429697,434561,1,1,14/04/2013,240,3,1,7,1,3,2,1,19,9
130153910,438939,426895,1,1,13/04/2013,1245,6,1,1,1,3,3,1,5,9
130154314,425097,434943,1,1,13/04/2013,2350,6,1,7,1,3,3,1,43,8
130154326,425208,440806,1,1,14/04/2013,1242,6,1,1,1,2,3,1,8,11
130154335,440338,448107,2,1,13/04/2013,1938,6,2,7,2,3,2,1,23,11
130155713,429455,434903,2,1,15/04/2013,1135,3,1,1,1,1,3,2,32,9
130156074,428427,428828,2,1,15/04/2013,1505,3,1,1,1,1,3,2,31,9
130156225,427394,427462,2,1,15/04/2013,1715,6,1,7,1,1,3,1,6,1
130156332,430794,433460,1,1,15/04/2013,1608,3,1,1,4,2,3,2,27,10
130156364,421918,432965,2,2,15/04/2013,1638,4,1,1,1,1,3,2,32,9
130156364,421918,432965,2,2,15/04/2013,1638,4,1,1,1,1,3,1,50,9
130156398,433844,434056,2,2,15/04/2013,1536,3,1,1,1,1,3,2,19,9
130156398,433844,434056,2,2,15/04/2013,1536,3,1,1,1,2,3,1,32,9
130157270,430798,433447,1,1,14/04/2013,430,3,1,4,1,3,2,1,19,9
130157394,428199,435024,2,1,15/04/2013,1030,6,1,1,1,1,3,1,29,9
130157401,426020,427776,2,1,13/04/2013,1140,6,1,1,1,1,3,1,43,9
130157729,430431,433862,2,1,16/04/2013,1625,6,1,1,1,2,3,2,9,9
130157810,429519,434863,2,1,16/04/2013,1610,3,1,1,4,2,3,2,42,11
130158892,427474,426329,2,1,16/04/2013,1415,1,1,1,4,1,3,2,21,9
130159263,432071,433350,2,1,16/04/2013,2030,6,1,7,1,1,3,1,15,1
130159405,428906,435510,2,1,17/04/2013,1750,3,1,7,1,1,3,1,42,1
130159701,430287,425101,2,1,17/04/2013,2125,3,1,7,4,1,3,1,19,9
130159741,424153,434668,3,1,17/04/2013,2110,6,1,4,4,1,2,1,37,3
130159924,428376,434054,2,1,18/04/2013,633,3,2,7,5,1,3,1,35,1
130160003,436858,433637,2,1,18/04/2013,750,3,1,1,1,1,3,1,25,9
130160028,428432,428629,3,2,18/04/2013,725,3,2,7,1,1,3,1,27,9
130160028,428432,428629,3,2,18/04/2013,725,3,2,7,1,1,3,2,24,9
130160077,431415,441326,2,1,18/04/2013,858,3,1,1,1,1,3,2,30,9
130161006,439176,432448,2,1,18/04/2013,1800,3,1,7,1,1,3,2,37,4
130161021,430937,433968,2,3,18/04/2013,1720,6,1,7,1,1,3,2,34,9
130161021,430937,433968,2,3,18/04/2013,1720,6,1,7,1,2,3,1,27,9
130161021,430937,433968,2,3,18/04/2013,1720,6,1,7,1,2,3,2,23,9
130161062,429149,433851,2,1,18/04/2013,1709,6,1,7,1,1,3,1,26,3
130161597,431085,440491,2,1,19/04/2013,800,3,1,1,1,1,3,1,61,9
130161818,428993,429895,1,1,19/04/2013,1010,3,1,1,1,3,3,1,47,9
130161953,431132,431913,2,1,19/04/2013,830,3,2,1,1,1,3,2,22,9
130162402,436487,437136,3,1,19/04/2013,1340,3,1,1,1,1,3,2,79,9
130162568,432147,436121,2,1,19/04/2013,1345,6,1,1,1,1,3,1,64,9
130162663,422445,428348,3,2,19/04/2013,1842,6,1,7,1,1,3,2,26,9
130162663,422445,428348,3,2,19/04/2013,1842,6,1,7,1,1,3,2,46,9
130162702,423524,437385,2,1,19/04/2013,1916,6,1,7,1,1,3,1,29,1
130163137,435498,425921,2,1,19/04/2013,1335,1,1,1,1,1,3,1,45,9
130164069,427936,436131,2,1,20/04/2013,1911,3,1,7,1,1,3,1,21,1
130164328,427891,434380,1,1,20/04/2013,2125,3,1,4,1,3,3,1,21,9
130164453,429500,435408,1,1,21/04/2013,350,6,1,4,1,1,3,2,23,9
130164488,423474,434030,2,1,20/04/2013,1104,6,1,1,1,1,3,2,18,3
130165089,417961,444522,3,3,21/04/2013,1508,3,1,1,1,1,3,2,62,9
130165089,417961,444522,3,3,21/04/2013,1508,3,1,1,1,1,3,2,51,9
130165089,417961,444522,3,3,21/04/2013,1508,3,1,1,1,2,3,2,24,9
130165216,440977,431352,2,1,21/04/2013,1740,4,1,7,1,1,3,1,32,1
130165302,423259,437521,2,3,21/04/2013,1820,3,1,7,1,1,1,2,70,9
130165302,423259,437521,2,3,21/04/2013,1820,3,1,7,1,2,3,1,79,9
130165302,423259,437521,2,3,21/04/2013,1820,3,1,7,1,2,3,2,37,9
130165425,433303,425958,2,1,21/04/2013,1741,3,1,7,1,3,3,1,17,9
130165702,429720,423490,1,1,21/04/2013,1329,1,1,1,1,1,3,1,43,9
130166158,434828,438008,2,1,22/04/2013,750,3,1,1,1,1,3,1,35,1
130166603,431019,433800,2,1,22/04/2013,1540,6,1,1,1,2,3,2,55,9
130166800,443101,440637,2,1,22/04/2013,1813,2,1,7,1,1,3,2,24,9
130166866,424247,433950,2,1,22/04/2013,1900,3,1,7,1,1,3,2,27,9
130167265,428544,434269,2,4,22/04/2013,2045,6,1,7,1,1,3,1,22,9
130167265,428544,434269,2,4,22/04/2013,2045,6,1,7,1,1,3,1,27,9
130167265,428544,434269,2,4,22/04/2013,2045,6,1,7,1,2,3,1,22,9
130167265,428544,434269,2,4,22/04/2013,2045,6,1,7,1,2,3,2,25,9
130167641,435942,433594,2,2,23/04/2013,824,3,1,1,1,1,3,2,45,9
130167641,435942,433594,2,2,23/04/2013,824,3,1,1,1,1,3,1,20,9
130167747,428796,435573,2,1,22/04/2013,1400,3,1,1,1,1,3,1,19,1
130167846,432189,445000,2,2,22/04/2013,714,3,1,7,1,1,3,1,41,3
130167846,432189,445000,2,2,22/04/2013,714,3,1,7,1,1,3,1,51,4
130168044,431786,435001,1,1,23/04/2013,1311,6,1,1,1,3,2,1,27,9
130168327,431975,433594,2,2,23/04/2013,1555,3,1,1,1,2,3,2,71,11
130168327,431975,433594,2,2,23/04/2013,1555,3,1,1,1,2,3,1,72,11
130168368,427154,432527,2,1,23/04/2013,1522,6,1,1,1,1,3,2,45,9
130168485,427793,434428,2,1,23/04/2013,1800,3,1,7,1,1,3,1,29,4
130168519,435082,432669,1,2,22/04/2013,2145,6,1,6,1,1,3,2,18,9
130168519,435082,432669,1,2,22/04/2013,2145,6,1,6,1,2,3,2,18,9
130169220,426321,428140,1,1,23/04/2013,1126,6,1,1,1,2,3,2,65,11
130169996,429169,431938,2,1,24/04/2013,1615,6,1,1,1,2,3,2,88,9
130170048,426229,431779,2,1,24/04/2013,1810,6,1,7,1,1,3,1,27,9
130170211,429600,434675,1,2,24/04/2013,2038,3,1,7,1,1,3,1,28,11
130170211,429600,434675,1,2,24/04/2013,2038,3,1,7,1,3,3,1,25,11
130170247,434811,425880,2,1,24/04/2013,1445,1,1,1,1,1,3,2,45,9
130170534,430892,436563,2,1,23/04/2013,1055,3,1,1,1,1,3,1,39,1
130171301,430766,435229,1,1,25/04/2013,1300,6,1,1,1,2,3,1,67,11
130171525,421116,434852,2,1,19/04/2013,1600,6,1,1,1,2,3,2,15,9
130171674,420769,440206,2,1,24/04/2013,1735,6,1,7,1,1,3,1,37,1
130171848,428584,427864,1,1,24/04/2013,2048,3,1,7,1,1,3,1,22,9
130171991,420187,443054,1,1,24/04/2013,2125,6,1,7,1,1,3,1,19,9
130172169,430148,432839,2,1,25/04/2013,2115,3,1,4,1,1,3,1,39,9
130172520,431087,430291,3,1,26/04/2013,845,6,1,1,1,2,3,1,23,9
130172737,442188,445533,1,1,25/04/2013,1530,6,1,1,1,3,3,1,47,9
130172882,433671,429617,2,1,26/04/2013,1310,3,1,1,1,1,3,1,57,5
130172906,430831,435501,2,1,26/04/2013,1200,6,1,1,1,1,3,2,45,9
130173096,430422,433331,2,1,27/04/2013,322,6,1,7,1,2,3,1,20,9
130173269,431410,426460,3,2,26/04/2013,1623,1,1,1,1,1,3,2,20,9
130173269,431410,426460,3,2,26/04/2013,1623,1,1,1,1,1,3,1,37,9
130173508,428189,434479,2,1,26/04/2013,1513,6,1,1,1,1,3,1,61,9
130174210,440880,432083,2,1,27/04/2013,1000,3,2,1,1,1,3,1,41,1
130174228,420326,445614,2,3,27/04/2013,1020,6,2,1,2,1,3,1,67,9
130174228,420326,445614,2,3,27/04/2013,1020,6,2,1,2,1,3,2,46,5
130174228,420326,445614,2,3,27/04/2013,1020,6,2,1,2,2,3,2,69,9
130174271,429416,433838,2,2,24/04/2013,1740,3,1,7,1,1,3,1,30,9
130174271,429416,433838,2,2,24/04/2013,1740,3,1,7,1,2,3,2,30,9
130174360,430628,433450,1,1,27/04/2013,1300,6,1,1,1,3,3,1,87,19
130174492,425944,438104,2,2,26/04/2013,2245,3,1,7,1,1,3,1,38,5
130174492,425944,438104,2,2,26/04/2013,2245,3,1,7,1,2,3,2,27,5
130174728,433250,435590,2,2,27/04/2013,1720,6,1,7,1,1,3,1,28,5
130174728,433250,435590,2,2,27/04/2013,1720,6,1,7,1,2,2,2,30,5
130174829,429355,433754,2,6,27/04/2013,1927,6,1,7,1,1,3,1,25,19
130174829,429355,433754,2,6,27/04/2013,1927,6,1,7,1,1,3,1,27,9
130174829,429355,433754,2,6,27/04/2013,1927,6,1,7,1,2,3,1,21,19
130174829,429355,433754,2,6,27/04/2013,1927,6,1,7,1,2,3,1,42,19
130174829,429355,433754,2,6,27/04/2013,1927,6,1,7,1,2,3,2,23,9
130174829,429355,433754,2,6,27/04/2013,1927,6,1,7,1,2,3,1,25,9
130174931,430739,435553,2,1,27/04/2013,1805,6,1,7,1,1,3,1,7,1
130175683,425927,435126,2,1,26/04/2013,1800,6,1,7,1,1,3,2,34,9
130175805,427986,435214,1,1,28/04/2013,1423,6,1,1,1,3,3,1,23,9
130176045,436154,434717,2,1,27/04/2013,2051,3,1,4,1,1,3,2,54,9
130176630,428717,435610,2,1,28/04/2013,2103,3,1,4,1,1,3,1,24,1
130176926,430654,434684,3,1,28/04/2013,1745,3,1,7,1,1,3,2,24,9
130179173,434174,433457,1,1,29/04/2013,740,3,1,1,1,3,3,2,1,9
130179198,432664,438146,3,1,30/04/2013,1435,6,1,1,1,1,3,1,48,9
130179325,436082,434484,2,1,29/04/2013,750,6,1,1,1,3,3,2,47,9
130179361,428134,435422,2,1,30/04/2013,1730,6,1,7,1,1,2,1,27,4
130180474,426069,435587,1,1,30/04/2013,1620,4,1,1,1,2,3,2,91,11
130180990,428502,426067,2,2,01/05/2013,1820,3,1,7,1,1,3,1,66,3
130180990,428502,426067,2,2,01/05/2013,1820,3,1,7,1,2,3,2,17,3
130181266,426562,426718,2,1,01/05/2013,2210,3,1,7,1,1,3,1,18,1
130181667,429282,433489,2,1,02/05/2013,735,6,1,1,1,1,3,2,45,9
130181674,422008,444745,2,1,02/05/2013,755,3,1,1,1,1,2,1,48,1
130182471,432052,430290,1,1,02/05/2013,1600,1,1,1,1,1,3,2,22,9
130182487,420676,445078,5,3,02/05/2013,1435,3,1,1,1,1,3,1,44,9
130182487,420676,445078,5,3,02/05/2013,1435,3,1,1,1,1,3,1,51,9
130182487,420676,445078,5,3,02/05/2013,1435,3,1,1,1,2,3,1,23,9
130182797,429832,438889,2,1,02/05/2013,2039,3,1,7,1,1,2,1,49,3
130182899,427984,435224,2,1,02/05/2013,2235,6,1,7,1,1,3,1,27,1
130183115,419870,438909,2,1,03/05/2013,610,3,1,7,1,1,3,1,25,3
130183330,425061,433369,2,1,29/04/2013,1715,4,1,7,1,1,2,1,56,1
130183442,427568,435909,1,1,02/05/2013,1100,4,1,1,1,3,3,1,60,9
130183458,428224,435783,2,1,02/05/2013,1515,3,1,1,1,1,3,1,17,1
130184365,431519,435143,2,1,02/05/2013,1710,3,1,7,1,1,2,1,44,1
130184381,432112,436040,2,1,03/05/2013,1815,3,1,7,1,1,3,1,26,1
130184420,435095,434725,2,3,03/05/2013,1845,3,1,7,1,1,3,2,19,9
130184420,435095,434725,2,3,03/05/2013,1845,3,1,7,1,1,3,1,46,9
130184420,435095,434725,2,3,03/05/2013,1845,3,1,7,1,2,3,2,24,9
130185233,440554,431998,2,1,03/05/2013,2020,4,1,7,1,2,3,2,25,9
130185681,429242,433845,2,1,02/05/2013,1010,6,1,1,1,1,3,1,22,1
130185686,424207,428258,2,2,04/05/2013,1741,6,1,7,1,1,3,1,67,9
130185686,424207,428258,2,2,04/05/2013,1741,6,1,7,1,2,2,1,78,9
130186179,429915,434257,3,1,01/05/2013,1740,3,1,7,1,1,3,1,23,1
130186405,420227,445716,1,1,03/05/2013,1350,6,1,1,1,3,3,1,76,9
130187966,436861,433688,2,1,06/05/2013,1420,3,1,1,1,1,3,1,28,1
130188026,436154,427986,1,1,06/05/2013,1755,3,1,7,1,1,3,1,19,5
130188063,420316,439710,3,4,06/05/2013,1515,3,1,1,1,1,3,2,27,9
130188063,420316,439710,3,4,06/05/2013,1515,3,1,1,1,1,3,1,38,9
130188063,420316,439710,3,4,06/05/2013,1515,3,1,1,1,1,3,2,60,9
130188063,420316,439710,3,4,06/05/2013,1515,3,1,1,1,2,3,2,21,9
130189362,431139,434949,1,1,07/05/2013,1707,6,1,7,1,3,2,2,29,9
130189562,430023,434826,2,4,07/05/2013,1810,6,1,7,1,2,3,1,35,9
130189562,430023,434826,2,4,07/05/2013,1810,6,1,7,1,2,3,1,16,9
130189562,430023,434826,2,4,07/05/2013,1810,6,1,7,1,2,3,1,26,9
130189562,430023,434826,2,4,07/05/2013,1810,6,1,7,1,2,3,1,15,9
130189928,430807,435371,2,1,01/05/2013,1215,6,1,1,1,1,3,1,56,9
130190263,420932,439494,2,1,07/05/2013,810,3,1,1,1,1,3,1,48,1
130190828,431919,435758,1,1,08/05/2013,1317,3,1,1,1,2,3,1,87,11
130191012,430416,428107,1,1,08/05/2013,1430,6,1,1,1,3,3,2,65,9
130191105,422464,434654,3,1,08/05/2013,1815,4,1,7,1,1,3,2,25,9
130191474,435330,439398,2,4,09/05/2013,153,6,1,5,1,1,3,2,18,9
130191474,435330,439398,2,4,09/05/2013,153,6,1,5,1,1,3,1,49,8
130191474,435330,439398,2,4,09/05/2013,153,6,1,5,1,2,3,2,19,9
130191474,435330,439398,2,4,09/05/2013,153,6,1,5,1,2,3,1,23,9
130191784,442909,441824,3,1,09/05/2013,755,2,1,1,1,1,3,1,51,9
130191808,426513,435654,2,1,09/05/2013,715,4,1,7,1,1,3,1,50,1
130192228,431069,430383,1,2,09/05/2013,930,6,1,1,1,1,3,1,36,1
130192228,431069,430383,1,2,09/05/2013,930,6,1,1,1,3,3,1,90,1
130192625,430387,437884,2,1,09/05/2013,1425,3,2,1,1,1,3,1,27,9
130192809,430795,433221,2,1,09/05/2013,1842,3,2,7,1,1,3,1,19,3
130193329,431327,435045,2,1,10/05/2013,735,3,2,1,1,1,3,1,34,1
130193705,426801,438024,2,1,10/05/2013,1150,3,1,1,1,1,3,1,25,3
130193765,431884,435291,1,1,10/05/2013,1110,6,1,1,2,3,3,2,45,9
130193874,430916,428613,1,1,10/05/2013,1310,6,1,1,1,1,2,1,43,3
130193941,432962,439237,2,1,09/05/2013,1130,3,1,1,1,1,3,1,39,9
130194383,430089,431274,2,2,10/05/2013,1915,3,1,7,1,1,3,2,37,9
130194383,430089,431274,2,2,10/05/2013,1915,3,1,7,1,2,3,1,34,9
130194463,418601,442209,3,1,10/05/2013,1740,3,1,7,1,1,3,1,38,9
130195631,427674,434006,2,1,11/05/2013,950,6,1,1,1,1,2,1,40,1
130195788,420306,434226,2,1,11/05/2013,1720,3,1,7,1,1,2,1,49,5
130195818,432664,437990,2,2,11/05/2013,1920,6,1,7,1,2,3,1,9,9
130195818,432664,437990,2,2,11/05/2013,1920,6,1,7,1,2,3,1,6,9
130197133,420670,440985,1,1,11/05/2013,2248,6,1,4,1,2,3,1,19,9
130197580,431324,435044,2,1,13/05/2013,755,3,1,1,1,1,3,1,46,1
130197781,426821,434971,2,1,13/05/2013,750,3,1,1,1,1,3,2,24,1
130198406,431492,435899,2,1,05/05/2013,1330,6,1,1,1,1,3,1,93,9
130198622,428863,433942,2,1,13/05/2013,1800,6,1,7,1,2,3,2,19,8
130199230,429829,438904,2,1,14/05/2013,955,3,1,1,1,1,3,1,30,1
130199559,431458,432727,3,2,14/05/2013,1225,6,1,1,1,1,3,2,25,9
130199559,431458,432727,3,2,14/05/2013,1225,6,1,1,1,1,3,1,55,9
130200198,420505,440235,2,1,13/05/2013,1910,3,1,7,1,1,3,2,35,1
130200318,440940,428434,3,5,14/05/2013,2020,6,1,7,1,1,3,1,24,9
130200318,440940,428434,3,5,14/05/2013,2020,6,1,7,1,2,3,2,32,9
130200318,440940,428434,3,5,14/05/2013,2020,6,1,7,1,2,3,1,35,9
130200318,440940,428434,3,5,14/05/2013,2020,6,1,7,1,2,3,1,12,9
130200318,440940,428434,3,5,14/05/2013,2020,6,1,7,1,2,3,1,12,9
130201445,431380,430205,2,1,13/05/2013,650,6,1,7,1,1,3,1,20,1
130201486,428149,435477,2,1,24/06/2013,1005,6,1,1,1,1,3,1,20,1
130201537,430233,435113,2,1,15/05/2013,1545,6,1,1,1,1,3,1,28,4
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,1,3,2,18,9
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,1,3,2,56,9
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,2,3,2,9,9
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,2,3,2,12,9
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,2,3,2,35,9
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,2,2,2,35,9
130201720,432513,427316,2,7,15/05/2013,1740,3,1,7,1,2,3,2,23,9
130201727,437068,437604,4,1,15/05/2013,1750,3,1,7,1,1,3,2,51,9
130202497,429096,435481,2,1,16/05/2013,810,6,1,1,1,3,3,2,50,8
130203193,435826,435224,3,4,16/05/2013,1300,3,1,1,1,1,3,2,38,9
130203193,435826,435224,3,4,16/05/2013,1300,3,1,1,1,2,3,2,12,9
130203193,435826,435224,3,4,16/05/2013,1300,3,1,1,1,2,3,1,30,9
130203193,435826,435224,3,4,16/05/2013,1300,3,1,1,1,2,3,1,3,9
130203249,416576,441777,2,1,16/05/2013,1711,6,1,7,1,1,3,1,69,9
130204552,432471,437286,2,1,17/05/2013,850,6,1,1,1,3,3,1,5,9
130204848,430869,436357,2,1,17/05/2013,1549,6,1,1,1,2,3,2,47,11
130204984,432682,430465,2,2,17/05/2013,1742,4,1,7,1,1,3,1,43,3
130204984,432682,430465,2,2,17/05/2013,1742,4,1,7,1,3,3,1,36,3
130204999,430686,434459,2,1,17/05/2013,1725,6,1,7,1,1,2,1,47,3
130205057,432468,434802,2,1,17/05/2013,1820,4,1,7,1,1,3,1,22,1
130205084,426212,431883,2,3,17/05/2013,1720,3,1,7,1,1,3,1,30,9
130205084,426212,431883,2,3,17/05/2013,1720,3,1,7,1,2,3,2,22,9
130205084,426212,431883,2,3,17/05/2013,1720,3,1,7,1,2,3,1,8,9
130205098,428064,435957,2,1,17/05/2013,1930,3,1,7,1,1,3,1,21,1
130205134,429034,437517,1,1,17/05/2013,1844,4,1,7,1,3,3,1,20,9
130205339,429141,435249,2,2,17/05/2013,1750,3,1,7,1,1,3,1,30,9
130205339,429141,435249,2,2,17/05/2013,1750,3,1,7,1,2,3,1,43,9
130205659,429025,429921,2,1,18/05/2013,810,3,1,1,1,1,3,1,79,9
130206407,419846,432207,2,1,18/05/2013,1845,6,2,7,1,1,1,1,42,4
130206758,440463,446696,2,1,19/05/2013,555,2,2,7,1,1,3,1,56,9
130206969,428413,436830,2,1,19/05/2013,920,4,1,1,1,1,3,1,47,9
130209467,430524,435120,2,1,18/05/2013,1130,6,1,1,1,1,3,1,36,19
130210796,428303,430706,1,1,21/05/2013,1815,6,2,7,1,3,3,1,10,9
130211683,427607,434510,2,1,22/05/2013,1140,3,1,1,1,1,3,2,24,1
130212165,434125,433890,1,1,22/05/2013,1510,4,1,1,1,3,3,2,13,11
130212435,419593,432731,2,4,22/05/2013,1850,6,1,7,1,1,3,1,20,9
130212435,419593,432731,2,4,22/05/2013,1850,6,1,7,1,1,3,2,46,9
130212435,419593,432731,2,4,22/05/2013,1850,6,1,7,1,2,3,1,23,9
130212435,419593,432731,2,4,22/05/2013,1850,6,1,7,1,2,3,1,23,9
130213037,429206,434162,2,1,23/05/2013,840,6,2,1,1,1,3,2,25,1
130213148,429961,432507,2,1,23/05/2013,904,3,1,1,1,1,3,1,21,1
130213374,425333,434327,2,1,23/05/2013,1242,3,2,1,2,1,3,1,29,9
130213463,432334,426949,2,2,23/05/2013,1104,1,2,1,1,1,3,1,46,9
130213463,432334,426949,2,2,23/05/2013,1104,1,2,1,1,2,3,2,59,9
130213734,432009,435657,1,1,23/05/2013,1554,6,1,1,1,3,3,2,1,9
130214629,432172,439384,2,1,24/05/2013,805,6,2,1,2,1,3,2,40,9
130214899,427534,436929,1,1,24/05/2013,945,3,1,1,1,2,3,2,45,11
130215384,427068,431800,2,1,24/05/2013,1510,3,2,1,2,1,3,1,43,5
130215388,423482,434037,1,1,24/05/2013,1515,6,1,1,1,3,3,2,10,9
130215401,427151,432329,1,1,24/05/2013,1555,6,2,1,5,3,3,2,27,9
130215465,429986,433393,2,2,24/05/2013,1630,6,2,1,4,1,3,2,42,9
130215465,429986,433393,2,2,24/05/2013,1630,6,2,1,4,1,3,1,55,1
130215489,438554,430036,2,1,24/05/2013,1740,6,2,7,1,1,3,1,21,9
130216346,436017,435498,2,1,24/05/2013,1800,3,1,7,1,3,3,1,35,9
130216523,427570,434537,2,1,25/05/2013,1330,3,1,1,1,1,3,2,35,1
130216754,436134,435286,2,2,25/05/2013,1805,3,1,7,1,1,3,1,20,9
130216754,436134,435286,2,2,25/05/2013,1805,3,1,7,1,1,3,2,68,9
130216788,430379,433555,1,2,25/05/2013,1615,6,1,1,1,2,3,2,66,11
130216788,430379,433555,1,2,25/05/2013,1615,6,1,1,1,2,3,2,27,11
130216831,430786,429754,1,1,25/05/2013,1840,6,1,7,1,3,3,1,6,9
130216967,436164,434486,1,1,25/05/2013,1950,3,1,7,1,3,3,1,32,9
130216979,429766,427688,2,1,25/05/2013,2015,6,1,7,1,1,3,1,10,1
130217182,431596,434014,3,3,26/05/2013,110,6,1,4,1,1,3,2,21,9
130217182,431596,434014,3,3,26/05/2013,110,6,1,4,1,2,3,2,20,9
130217182,431596,434014,3,3,26/05/2013,110,6,1,4,1,2,3,1,23,9
130217657,426420,435664,1,1,26/05/2013,330,6,1,7,1,2,3,1,22,8
130217883,430803,433252,2,2,26/05/2013,1629,6,1,1,1,1,3,2,22,9
130217883,430803,433252,2,2,26/05/2013,1629,6,1,1,1,1,3,1,24,9
130217920,429918,427994,2,1,25/05/2013,1230,6,1,1,1,1,3,2,40,9
130218562,429571,437522,2,2,26/05/2013,2000,6,1,7,1,1,3,2,38,9
130218562,429571,437522,2,2,26/05/2013,2000,6,1,7,1,2,3,2,18,9
130218739,428010,426212,2,1,27/05/2013,1230,3,1,1,1,1,3,1,28,1
130218757,420593,445096,1,1,27/05/2013,1208,3,1,1,1,3,2,1,78,9
130219660,425232,435259,2,1,26/05/2013,1930,6,1,7,1,1,3,1,35,9
130219925,439017,439185,2,1,28/05/2013,610,3,1,7,1,1,3,1,28,9
130219962,430998,430598,2,1,27/05/2013,1330,6,1,1,1,1,3,2,38,1
130220009,428688,434943,2,1,01/05/2013,1345,6,1,1,1,1,3,1,38,9
130220341,430409,433685,1,1,28/05/2013,1350,6,1,1,1,2,3,1,5,11
130220677,430096,432243,2,1,28/05/2013,2315,3,1,4,1,1,3,1,45,9
130220828,435644,435057,1,1,28/05/2013,844,3,2,1,2,1,3,1,40,9
130221138,428465,431348,2,1,29/05/2013,901,3,1,1,1,1,3,2,55,9
130221233,430489,435971,2,2,28/05/2013,1930,6,1,7,1,1,3,2,31,9
130221233,430489,435971,2,2,28/05/2013,1930,6,1,7,1,1,3,1,58,9
130221905,435101,435221,2,1,29/05/2013,205,6,1,4,1,1,3,1,19,1
130222212,429432,433909,1,4,30/05/2013,135,3,2,4,2,1,3,1,20,9
130222212,429432,433909,1,4,30/05/2013,135,3,2,4,2,2,3,1,22,9
130222212,429432,433909,1,4,30/05/2013,135,3,2,4,2,2,3,1,21,9
130222212,429432,433909,1,4,30/05/2013,135,3,2,4,2,2,3,2,21,9
130222258,431883,435473,2,1,29/05/2013,1400,6,1,1,1,1,3,1,28,9
130222836,436134,437731,2,2,30/05/2013,1125,6,1,1,1,1,3,2,35,9
130222836,436134,437731,2,2,30/05/2013,1125,6,1,1,1,1,3,2,27,9
130222872,423772,444127,2,1,01/05/2013,702,3,1,7,1,1,3,2,39,9
130223321,428257,436607,2,1,30/05/2013,1632,6,1,1,1,2,3,2,21,9
130223696,430796,433453,2,1,30/05/2013,2220,3,1,4,1,1,3,1,36,9
130224055,430658,438173,1,1,31/05/2013,550,6,1,7,1,1,3,1,20,9
130224225,427482,432591,2,2,31/05/2013,1010,6,1,1,1,1,3,1,29,8
130224225,427482,432591,2,2,31/05/2013,1010,6,1,1,1,2,3,2,19,8
130224228,428275,429577,2,1,31/05/2013,1010,3,1,1,1,1,3,2,45,9
130224796,420389,445557,3,1,31/05/2013,1725,3,1,7,1,3,2,1,38,9
130224907,431783,435025,3,1,31/05/2013,1450,6,1,1,1,1,3,1,36,9
130224932,432513,438024,2,2,31/05/2013,1910,6,1,7,1,1,3,2,17,9
130224932,432513,438024,2,2,31/05/2013,1910,6,1,7,1,2,3,1,17,9
130225055,430532,431115,2,4,31/05/2013,2215,6,1,4,1,1,3,2,56,9
130225055,430532,431115,2,4,31/05/2013,2215,6,1,4,1,2,3,1,32,9
130225055,430532,431115,2,4,31/05/2013,2215,6,1,4,1,2,3,2,21,9
130225055,430532,431115,2,4,31/05/2013,2215,6,1,4,1,2,3,1,21,9
130225057,423133,433799,2,1,31/05/2013,2110,6,1,7,1,3,3,1,34,8
130225373,431882,435430,1,1,30/05/2013,1500,6,1,1,1,3,2,1,10,9
