Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
110334595,429996,438582,2,1,21-Jul-11,1440,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,27,11
110334815,431648,438836,2,1,21-Jul-11,1005,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,14,1
110335529,429572,434813,2,1,22-Jul-11,0855,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,1
110335864,428405,429303,2,1,22-Jul-11,0630,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,5
110336484,430360,433445,1,1,22-Jul-11,1440,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,4,11
110336709,429416,426404,3,3,22-Jul-11,1730,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,49,9
110336709,429416,426404,3,3,22-Jul-11,1730,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,17,9
110336709,429416,426404,3,3,22-Jul-11,1730,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,11,9
110337566,438305,430356,1,1,22-Jul-11,1605,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,5,9
110342760,441754,430216,1,1,22-Jul-11,1745,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,66,9
110338115,419823,441207,3,3,23-Jul-11,1700,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,47,9
110338115,419823,441207,3,3,23-Jul-11,1700,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,9,9
110338115,419823,441207,3,3,23-Jul-11,1700,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,9
110338268,425239,428230,1,1,23-Jul-11,2055,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,9
110338726,426864,438043,2,1,23-Jul-11,1730,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,9
110338855,442242,429929,2,1,23-Jul-11,1350,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,9
110342879,429783,433660,1,1,23-Jul-11,2215,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,24,8
110339587,430013,438607,2,1,24-Jul-11,1820,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,52,9
110341346,440246,448432,2,1,25-Jul-11,1810,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,9
110341361,427418,437080,3,1,25-Jul-11,1810,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,44,9
110341370,438733,440967,2,2,25-Jul-11,1520,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,19
110341370,438733,440967,2,2,25-Jul-11,1520,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,55,19
110341376,427444,436154,2,2,25-Jul-11,1740,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,9
110341376,427444,436154,2,2,25-Jul-11,1740,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,9
110341388,430188,434362,5,5,25-Jul-11,1740,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,55,9
110341388,430188,434362,5,5,25-Jul-11,1740,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,9
110341388,430188,434362,5,5,25-Jul-11,1740,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,27,9
110341388,430188,434362,5,5,25-Jul-11,1740,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,61,9
110341388,430188,434362,5,5,25-Jul-11,1740,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,9
110341728,431956,430504,2,3,25-Jul-11,2315,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,27,9
110341728,431956,430504,2,3,25-Jul-11,2315,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,43,9
110341728,431956,430504,2,3,25-Jul-11,2315,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,28,9
110342695,427489,425486,2,2,25-Jul-11,2205,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,18,9
110342695,427489,425486,2,2,25-Jul-11,2205,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,16,9
110342817,428922,433407,2,1,25-Jul-11,0750,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,60,9
110346652,429599,433637,2,1,25-Jul-11,1050,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,52,1
110341725,429798,433791,2,2,26-Jul-11,0020,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,22,9
110341725,429798,433791,2,2,26-Jul-11,0020,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,24,9
110342341,435394,440271,2,2,26-Jul-11,0745,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,9
110342341,435394,440271,2,2,26-Jul-11,0745,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,25,9
110342737,420550,444945,2,1,26-Jul-11,1325,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,1
110343039,425756,426340,1,5,26-Jul-11,1607,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,25,10
110343039,425756,426340,1,5,26-Jul-11,1607,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,30,10
110343039,425756,426340,1,5,26-Jul-11,1607,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,38,10
110343039,425756,426340,1,5,26-Jul-11,1607,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,21,10
110343039,425756,426340,1,5,26-Jul-11,1607,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,25,10
110344660,436209,434332,1,1,27-Jul-11,1040,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Female,72,11
110344757,432209,432987,1,1,27-Jul-11,1520,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,90,9
110349980,435653,436499,2,1,27-Jul-11,1649,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,59,9
110345213,420829,439688,2,1,28-Jul-11,0024,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,33,3
110345517,432694,429406,1,1,28-Jul-11,0838,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,19,9
110346029,429968,435600,2,1,28-Jul-11,1054,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,55,9
110346300,430847,433469,1,1,28-Jul-11,1210,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,11
110346378,428507,437138,1,1,28-Jul-11,1430,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,17,11
110346636,435302,431295,1,1,28-Jul-11,1710,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,24,9
110346712,431220,432854,1,1,28-Jul-11,1745,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,20,9
110348343,440852,448243,2,2,29-Jul-11,1500,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,77,9
110348343,440852,448243,2,2,29-Jul-11,1500,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,78,9
110348424,428505,434548,2,1,29-Jul-11,1630,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,9
110348470,430686,434465,2,1,29-Jul-11,1650,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,28,11
110348590,431008,438422,2,1,29-Jul-11,1905,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,1
110348616,425878,435480,2,3,29-Jul-11,2010,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,34,9
110348616,425878,435480,2,3,29-Jul-11,2010,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,9
110348616,425878,435480,2,3,29-Jul-11,2010,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,29,9
110348830,426488,431883,1,1,29-Jul-11,2228,3,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,23,9
110349508,431292,437131,3,1,29-Jul-11,1915,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,49,9
110349843,420036,445974,2,1,30-Jul-11,1446,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,45,5
110350091,428531,431386,2,2,30-Jul-11,1940,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,9
110350091,428531,431386,2,2,30-Jul-11,1940,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,37,9
110350165,426567,433900,2,1,30-Jul-11,1505,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Fatal,Male,37,5
110352453,431900,435723,2,1,30-Jul-11,1515,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,9
110352625,424279,428344,2,1,30-Jul-11,1708,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,5
110352703,426348,433668,1,1,30-Jul-11,1320,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,20,9
110351036,434817,433432,1,1,31-Jul-11,1346,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,50,5
110351170,423522,434602,2,1,31-Jul-11,1417,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,1
110351364,428655,425372,1,1,31-Jul-11,1820,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,9,9
110351880,428419,431320,2,1,31-Jul-11,1405,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,67,9
110352966,430839,433998,2,1,01-Aug-11,1615,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,1
110353211,427646,431151,2,1,01-Aug-11,0800,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,32,1
110353923,433595,434935,2,1,01-Aug-11,2000,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,1
110354303,429953,433340,2,1,02-Aug-11,1150,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,9
110354682,436282,436530,2,1,02-Aug-11,1525,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,11,1
110355064,430898,426836,2,1,02-Aug-11,1420,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,4,1
110356552,422996,432790,1,1,02-Aug-11,1240,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,17,3
110355437,442521,431734,2,1,03-Aug-11,0620,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,9
110355662,427232,434726,2,1,03-Aug-11,0840,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,1
110356291,436293,434792,2,2,03-Aug-11,1320,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,8
110356291,436293,434792,2,2,03-Aug-11,1320,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,71,8
110356604,433208,433085,1,2,03-Aug-11,1415,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,29,9
110356604,433208,433085,1,2,03-Aug-11,1415,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,32,9
110356639,433553,435954,3,1,03-Aug-11,1345,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,86,9
110356730,428539,426413,2,2,03-Aug-11,1800,1,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,9
110356730,428539,426413,2,2,03-Aug-11,1800,1,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,18,9
110357863,437049,437588,2,4,04-Aug-11,1215,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,22,20
110357863,437049,437588,2,4,04-Aug-11,1215,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,27,9
110357863,437049,437588,2,4,04-Aug-11,1215,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,9
110357863,437049,437588,2,4,04-Aug-11,1215,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,4,9
110358518,428580,432978,2,1,04-Aug-11,1515,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,32,9
110358533,431399,435082,2,1,04-Aug-11,1145,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,9
110358792,423940,428098,2,1,04-Aug-11,1554,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,33,9
110358908,440842,434503,2,2,04-Aug-11,2030,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,39,9
110358908,440842,434503,2,2,04-Aug-11,2030,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,51,9
110359605,436704,436608,3,1,04-Aug-11,0613,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,9
110361032,429879,439607,2,1,04-Aug-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,61,9
110365681,429144,433083,2,1,04-Aug-11,1240,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,3
110360226,425576,432446,1,1,05-Aug-11,1800,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,3,9
110360486,432162,436143,2,1,05-Aug-11,2115,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,57,1
110360590,430495,425016,2,1,05-Aug-11,2330,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,46,5
110360655,419318,441750,3,1,05-Aug-11,2258,3,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Fatal,Male,24,3
110361127,428467,436850,2,1,05-Aug-11,1625,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,1
110361036,423013,437678,2,1,06-Aug-11,0940,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,71,9
110361225,433325,441772,1,3,06-Aug-11,0030,6,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Female,22,9
110361225,433325,441772,1,3,06-Aug-11,0030,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Male,22,9
110361225,433325,441772,1,3,06-Aug-11,0030,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Female,20,9
110361403,428857,433362,4,1,06-Aug-11,1445,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,28,9
110362713,431886,435025,1,1,06-Aug-11,2045,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,33,9
110362420,434459,445059,2,2,07-Aug-11,0725,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,45,9
110362420,434459,445059,2,2,07-Aug-11,0725,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,59,9
110362441,423723,434197,2,3,07-Aug-11,0935,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,44,9
110362441,423723,434197,2,3,07-Aug-11,0935,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,33,8
110362441,423723,434197,2,3,07-Aug-11,0935,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,21,8
110362659,431747,431414,2,2,07-Aug-11,1300,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,47,9
110362659,431747,431414,2,2,07-Aug-11,1300,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,26,9
110363198,427740,434081,4,3,07-Aug-11,2035,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,9
110363198,427740,434081,4,3,07-Aug-11,2035,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,9
110363198,427740,434081,4,3,07-Aug-11,2035,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,53,9
110363992,435797,425979,1,1,07-Aug-11,1045,3,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Serious,Male,38,5
110369715,423752,438009,1,1,07-Aug-11,1200,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Pedestrian,Slight,Female,25,9
110364220,420537,440209,2,1,08-Aug-11,1200,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,9
110364830,440403,446780,2,1,08-Aug-11,1810,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,52,9
110364847,436202,436471,2,1,08-Aug-11,1805,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,16,2
110364928,429667,430795,1,1,08-Aug-11,2005,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,3,9
110365029,430670,433029,2,1,08-Aug-11,1000,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,27,9
110367816,425353,437191,1,1,08-Aug-11,1310,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,80,8
110365367,427509,437677,1,1,09-Aug-11,0925,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,51,1
110365381,432663,436926,2,1,09-Aug-11,0800,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,1
110365741,430358,433459,1,1,09-Aug-11,1114,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,10
110366393,428532,428182,2,1,09-Aug-11,1750,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,35,1
110366447,424128,444003,2,1,09-Aug-11,1435,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,19
110366573,433941,434109,2,3,09-Aug-11,1705,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,39,9
110366573,433941,434109,2,3,09-Aug-11,1705,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,45,9
110366573,433941,434109,2,3,09-Aug-11,1705,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,55,21
110366577,433330,434049,2,1,09-Aug-11,1928,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,1
110366826,430413,433702,1,1,09-Aug-11,1055,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,77,9
110368077,427643,430979,2,1,10-Aug-11,0800,3,Wet / Damp,Daylight: street lights present,Other,Driver,Slight,Female,43,9
110368148,430764,432411,2,2,10-Aug-11,1632,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,18,9
110368148,430764,432411,2,2,10-Aug-11,1632,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,11
110368162,427246,426732,2,1,10-Aug-11,1645,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,46,9
110368166,430421,433815,1,1,10-Aug-11,1729,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,65,9
110368176,422724,438174,2,2,10-Aug-11,1630,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,28,19
110368176,422724,438174,2,2,10-Aug-11,1630,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,57,9
110368259,431926,435602,2,1,10-Aug-11,1830,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,52,9
110368530,428395,434648,2,2,10-Aug-11,2350,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,35,9
110368530,428395,434648,2,2,10-Aug-11,2350,6,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,37,9
110368742,422430,435474,2,1,10-Aug-11,0900,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,9
110371004,428454,429079,2,1,10-Aug-11,1735,3,Wet / Damp,Daylight: street lights present,Raining with high winds,Driver,Slight,Male,38,5
110370937,434803,435042,2,2,11-Aug-11,0345,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,24,9
110370937,434803,435042,2,2,11-Aug-11,0345,6,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,44,9
110371675,430071,433366,2,1,11-Aug-11,1940,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,43,1
110378359,427968,426261,2,1,11-Aug-11,0525,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,34,9
110370460,426784,438339,2,1,12-Aug-11,0730,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,49,9
110370991,426021,435584,1,1,12-Aug-11,0700,4,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Serious,Male,34,2
110372299,436115,428589,1,1,12-Aug-11,1745,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,8,9
110372406,420327,434223,2,1,12-Aug-11,1300,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,37,1
110372524,432134,436087,1,1,12-Aug-11,1745,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,30,9
110372531,421562,434965,2,2,12-Aug-11,1920,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,4
110372531,421562,434965,2,2,12-Aug-11,1920,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,17,9
110408868,432666,436873,2,1,12-Aug-11,2030,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,24,1
110374002,429934,427358,2,1,13-Aug-11,1930,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Female,87,9
110373720,432295,444402,2,1,14-Aug-11,1010,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,39,9
110374000,431958,434777,1,1,14-Aug-11,1255,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,2,11
110374227,435206,442392,2,1,14-Aug-11,1445,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,18,9
110374502,426585,441939,2,2,14-Aug-11,2030,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,9
110374502,426585,441939,2,2,14-Aug-11,2030,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,27,9
110374824,430665,434301,2,1,15-Aug-11,0725,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,58,9
110375365,431232,430570,2,2,15-Aug-11,0909,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,49,9
110375365,431232,430570,2,2,15-Aug-11,0909,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,52,9
110375818,431618,431152,2,1,15-Aug-11,1525,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,31,9
110375885,436531,425949,3,1,15-Aug-11,1314,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,74,9
110376077,429306,426775,2,1,15-Aug-11,1640,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,67,9
110376641,432511,437062,2,1,16-Aug-11,0817,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,9
110377724,430219,427034,1,1,16-Aug-11,1100,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,84,11
110378835,422437,441708,2,2,16-Aug-11,1535,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,57,9
110378835,422437,441708,2,2,16-Aug-11,1535,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,20,9
110380753,430588,433666,1,1,16-Aug-11,0914,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,28,9
110378356,428366,432497,2,1,17-Aug-11,0730,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,9
110378883,432964,439235,2,2,17-Aug-11,1140,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,9
110378883,432964,439235,2,2,17-Aug-11,1140,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,6,9
110379377,434506,428876,2,1,17-Aug-11,1200,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,23,4
110379506,425246,434343,1,1,17-Aug-11,1700,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,9
110379543,436171,434310,2,1,17-Aug-11,1815,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,56,9
110379590,430642,434701,2,1,17-Aug-11,1941,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,1
110379625,433333,434033,2,2,17-Aug-11,1800,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,39,9
110379625,433333,434033,2,2,17-Aug-11,1800,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,38,9
110382313,429437,433457,2,1,18-Aug-11,1700,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,1
110382630,427997,436010,2,1,18-Aug-11,1930,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,37,1
110381862,424617,436058,2,2,19-Aug-11,0715,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,19
110381862,424617,436058,2,2,19-Aug-11,0715,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,2,19
110382066,432537,429642,2,1,19-Aug-11,0940,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,26,1
110382364,424603,427656,2,1,19-Aug-11,1215,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,9
110382890,427792,436486,1,1,19-Aug-11,1057,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,55,11
110383038,429484,437231,2,2,19-Aug-11,1730,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,26,9
110383038,429484,437231,2,2,19-Aug-11,1730,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,5,9
110384223,430684,433627,2,1,19-Aug-11,1900,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,59,9
110383769,436473,434062,2,1,20-Aug-11,1040,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,29,5
110383831,435827,428377,1,1,20-Aug-11,1200,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,5
110384356,430366,431645,1,1,20-Aug-11,1635,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Female,53,3
110384468,434640,430928,2,2,20-Aug-11,1810,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,9
110384468,434640,430928,2,2,20-Aug-11,1810,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,48,9
110384518,435900,428208,2,1,20-Aug-11,1943,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,54,9
110384889,442620,426490,1,1,21-Aug-11,0359,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,26,9
110385257,423169,442789,2,1,21-Aug-11,1139,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,17,9
