Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
10AA0004582,423999,436673,2,1,20-Jun-10,1305,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,1
10MU0004529,433629,429688,3,1,20-Jun-10,2015,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,9
10AA0004527,428500,433282,2,3,21-Jun-10,1830,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,24,9
10AA0004527,428500,433282,2,3,21-Jun-10,1830,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,37,9
10AA0004527,428500,433282,2,3,21-Jun-10,1830,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Female,24,9
10AA0004547,423963,434172,2,1,21-Jun-10,1345,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,9
10AA0004557,425925,434600,2,1,21-Jun-10,1415,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,32,9
10BA0004575,431875,435942,2,3,21-Jun-10,1910,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,39,9
10BA0004575,431875,435942,2,3,21-Jun-10,1910,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,9
10BA0004575,431875,435942,2,3,21-Jun-10,1910,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,21,9
10BA0004594,440390,433240,1,1,21-Jun-10,1110,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,68,9
10CA0004567,429925,433805,1,1,21-Jun-10,1235,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,22,9
10MU0004600,441149,445498,4,2,21-Jun-10,1044,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,47,9
10MU0004600,441149,445498,4,2,21-Jun-10,1044,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,35,9
10BA0004578,436697,433044,2,2,22-Jun-10,1700,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,93,9
10BA0004578,436697,433044,2,2,22-Jun-10,1700,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,84,9
10BA0004586,431942,435730,2,1,23-Jun-10,1415,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,51,9
10BA0004638,443083,433504,2,1,23-Jun-10,1130,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,9
10BA0004729,434232,433849,2,1,23-Jun-10,1550,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,1
10CA0004616,425105,429094,1,1,23-Jun-10,1944,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,9,9
10MU0004645,432776,426014,2,1,23-Jun-10,0835,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,29,9
10AA0004579,430363,434665,2,1,24-Jun-10,1756,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,33,9
10AA0004584,424016,437296,2,1,24-Jun-10,2030,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,1
10AA0004972,421500,433987,2,3,24-Jun-10,1510,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,22,9
10AA0004972,421500,433987,2,3,24-Jun-10,1510,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,37,9
10AA0004972,421500,433987,2,3,24-Jun-10,1510,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,36,9
10BA0004593,432287,435988,2,1,24-Jun-10,1700,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,47,9
10CA0004581,431255,425990,1,1,24-Jun-10,1610,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,8,9
10CA0004589,428660,429348,1,1,24-Jun-10,0938,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,52,11
10CA0004607,436168,427509,2,1,24-Jun-10,2035,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,63,3
10CA0004756,430013,434133,2,1,24-Jun-10,1030,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,27,1
10MU0004723,431221,426511,7,6,24-Jun-10,1701,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,9
10MU0004723,431221,426511,7,6,24-Jun-10,1701,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,39,9
10MU0004723,431221,426511,7,6,24-Jun-10,1701,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,54,9
10MU0004723,431221,426511,7,6,24-Jun-10,1701,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,9
10MU0004723,431221,426511,7,6,24-Jun-10,1701,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,29,9
10MU0004723,431221,426511,7,6,24-Jun-10,1701,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,28,9
10AA0004642,423295,434687,2,1,25-Jun-10,2052,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,1
10AA0004662,427277,433078,2,1,25-Jun-10,1600,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,9
10BA0004630,436849,433636,1,1,25-Jun-10,1540,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,5,11
10BA0004693,434367,438457,2,1,25-Jun-10,1600,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,20,9
10BA0004937,436301,433611,2,1,25-Jun-10,1006,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,3
10MU0004644,428025,431431,3,1,25-Jun-10,1625,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,9
10AA0004920,428513,433382,2,1,26-Jun-10,1700,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,1
10MU0004643,431957,428237,1,2,26-Jun-10,0433,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,20,9
10MU0004643,431957,428237,1,2,26-Jun-10,0433,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,22,9
10AA0004691,427745,436148,2,1,27-Jun-10,1750,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,1
10BA0004715,430630,437289,1,1,27-Jun-10,1710,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,17,9
10CA0004637,428830,430266,2,2,27-Jun-10,0333,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Serious,Male,22,9
10CA0004637,428830,430266,2,2,27-Jun-10,0333,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Serious,Female,60,9
10MU0004779,430071,434419,3,1,27-Jun-10,1735,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,5
10AA0004722,422998,432690,3,2,28-Jun-10,1520,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,37,9
10AA0004722,422998,432690,3,2,28-Jun-10,1520,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,12,9
10BA0004726,432115,435376,2,1,28-Jun-10,1855,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,28,9
10CA0004701,430467,433992,2,1,28-Jun-10,1225,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,49,11
10CA0004794,427701,431593,2,2,28-Jun-10,1208,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,53,9
10CA0004794,427701,431593,2,2,28-Jun-10,1208,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,48,9
10CA0004796,422156,428049,2,1,28-Jun-10,1130,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,61,9
10MU0004732,431049,424680,1,1,28-Jun-10,2135,1,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,38,9
10AA0004752,428840,436571,2,1,29-Jun-10,0814,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,37,9
10BA0004751,430959,433407,2,1,29-Jun-10,1945,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,5
10CA0004758,430846,433997,1,1,29-Jun-10,1350,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,47,9
10CA0004770,429405,433469,2,1,29-Jun-10,1630,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,62,9
10CA0004884,428793,430526,3,2,29-Jun-10,1632,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,9
10CA0004884,428793,430526,3,2,29-Jun-10,1632,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,4,9
10AA0004780,427374,437138,2,1,30-Jun-10,0830,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,32,1
10BA0004748,440344,432860,1,1,30-Jun-10,1520,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,2,9
10BA0004839,433892,435204,2,1,30-Jun-10,1230,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,28,9
10BA0004841,437982,432919,2,1,30-Jun-10,0959,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,41,9
10BA0004847,431401,435025,3,2,30-Jun-10,1315,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,80,9
10BA0004847,431401,435025,3,2,30-Jun-10,1315,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,9
10BA0004903,436975,433610,2,2,30-Jun-10,1845,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,29,9
10BA0004903,436975,433610,2,2,30-Jun-10,1845,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,7,9
10CA0004999,430977,428447,2,1,30-Jun-10,1040,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,2
10AA0004785,423479,434610,4,1,01-Jul-10,1708,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,9
10BA0004803,430740,435058,3,1,01-Jul-10,1653,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,9
10MU0004797,424727,427497,2,1,01-Jul-10,1740,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,31,9
10AA0005075,427576,434802,2,1,02-Jul-10,1530,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,33,9
10BA0004804,432155,435617,2,2,02-Jul-10,1610,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,9
10BA0004804,432155,435617,2,2,02-Jul-10,1610,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,14,9
10CA0004806,430375,433531,1,1,02-Jul-10,1243,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,77,11
10CA0004882,435911,425988,2,4,02-Jul-10,0005,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,21,9
10CA0004882,435911,425988,2,4,02-Jul-10,0005,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,16,9
10CA0004882,435911,425988,2,4,02-Jul-10,0005,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,15,9
10CA0004882,435911,425988,2,4,02-Jul-10,0005,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,16,9
10AA0004802,428530,436885,2,1,03-Jul-10,1602,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,46,9
10AA0004928,429701,435051,2,4,03-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,21,9
10AA0004928,429701,435051,2,4,03-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,16,9
10AA0004928,429701,435051,2,4,03-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,16,9
10AA0004928,429701,435051,2,4,03-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,17,9
10AA0004934,422387,432648,2,1,03-Jul-10,1610,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,9,1
10CA0004915,425542,426595,3,2,03-Jul-10,1122,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,12,9
10CA0004915,425542,426595,3,2,03-Jul-10,1122,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,41,9
10AA0004935,425945,434675,2,2,04-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,58,9
10AA0004935,425945,434675,2,2,04-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,56,9
10AA0004831,423475,434031,2,4,05-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,25,9
10AA0004831,423475,434031,2,4,05-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,63,9
10AA0004831,423475,434031,2,4,05-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,17,9
10AA0004831,423475,434031,2,4,05-Jul-10,0010,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,17,9
10AA0004890,423881,434903,1,1,05-Jul-10,2030,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,12,9
10BA0004881,430981,438656,3,1,05-Jul-10,1755,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,9
10BA0004896,432280,436272,2,1,05-Jul-10,1810,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,22,1
10BA0004897,444969,428122,1,2,05-Jul-10,2025,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,9
10BA0004897,444969,428122,1,2,05-Jul-10,2025,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,21,9
10BA0004901,433598,435587,2,1,05-Jul-10,1520,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,18,3
10BA0004902,430784,438588,2,3,05-Jul-10,2027,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,9
10BA0004902,430784,438588,2,3,05-Jul-10,2027,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,22,9
10BA0004902,430784,438588,2,3,05-Jul-10,2027,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,22,9
10BA0004904,432539,434899,1,1,05-Jul-10,1800,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,36,9
10BA0004910,434829,438005,1,1,05-Jul-10,0710,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,60,11
10CA0004888,424249,428209,2,1,05-Jul-10,1645,3,Dry,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,48,5
10AA0004938,427569,434537,2,1,06-Jul-10,0950,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,1
10AA0278852,428769,434209,1,1,06-Jul-10,1649,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Fatal,Male,4,9
10MU0005013,437708,431607,2,2,06-Jul-10,1305,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,22,9
10MU0005013,437708,431607,2,2,06-Jul-10,1305,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,46,9
10AA0004964,422707,445558,1,1,07-Jul-10,0025,3,Dry,Darkness: no street lighting,Fine without high winds,Driver,Serious,Female,25,9
10BA0004965,435303,435118,2,2,07-Jul-10,1747,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,9
10BA0004965,435303,435118,2,2,07-Jul-10,1747,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,16,9
10BA0004968,442323,428105,1,1,07-Jul-10,1951,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,17,9
10AA0005063,420532,444017,2,1,08-Jul-10,1900,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,3
10CA0005036,430002,434152,2,4,08-Jul-10,0725,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,50,9
10CA0005036,430002,434152,2,4,08-Jul-10,0725,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,14,9
10CA0005036,430002,434152,2,4,08-Jul-10,0725,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,9
10CA0005036,430002,434152,2,4,08-Jul-10,0725,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,30,9
10MU0005011,435917,425859,2,3,08-Jul-10,1800,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,60,9
10MU0005011,435917,425859,2,3,08-Jul-10,1800,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,26,9
10MU0005011,435917,425859,2,3,08-Jul-10,1800,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,60,9
10MU0005033,432393,426256,2,1,08-Jul-10,1637,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,26,9
10MU0005037,431963,428416,2,2,08-Jul-10,1055,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,9
10MU0005037,431963,428416,2,2,08-Jul-10,1055,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,27,9
10AA0004958,428472,435199,2,1,10-Jul-10,2235,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,25,1
10AA0004963,423542,435415,2,3,10-Jul-10,1905,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,9
10AA0004963,423542,435415,2,3,10-Jul-10,1905,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,26,8
10AA0004963,423542,435415,2,3,10-Jul-10,1905,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,16,9
10AA0004971,424455,433725,1,3,10-Jul-10,1914,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,9
10AA0004971,424455,433725,1,3,10-Jul-10,1914,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,14,9
10AA0004971,424455,433725,1,3,10-Jul-10,1914,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,17,9
10AA0005101,418436,442245,2,1,10-Jul-10,1145,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,27,5
10BA0005146,431883,435239,3,2,10-Jul-10,0335,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,23,9
10BA0005146,431883,435239,3,2,10-Jul-10,0335,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,43,9
10CA0004997,430075,431160,1,1,10-Jul-10,1155,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,14,9
10CA0005014,429399,431340,3,1,10-Jul-10,0930,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,22,9
10CA0005658,428268,429587,2,1,10-Jul-10,1450,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,9
10AA0005118,428080,434946,1,1,11-Jul-10,1330,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,5,9
10BA0005008,437963,428081,2,1,11-Jul-10,1755,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,61,1
10BA0005038,430686,439202,1,1,11-Jul-10,1555,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,11,9
10BA0005157,432390,443627,1,1,11-Jul-10,2330,3,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Male,19,9
10MU0005057,443103,440642,1,1,11-Jul-10,0550,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,9
10MU0005060,443256,439265,1,2,11-Jul-10,1330,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,9
10MU0005060,443256,439265,1,2,11-Jul-10,1330,2,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,50,9
10AA0005070,419965,446141,2,2,12-Jul-10,1455,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,34,9
10AA0005070,419965,446141,2,2,12-Jul-10,1455,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,29,9
10AA0005110,420450,434940,3,1,12-Jul-10,1720,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,12,1
10BA0005006,437471,444522,1,1,12-Jul-10,2350,3,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,23,9
10BA0005028,431579,432944,2,1,12-Jul-10,0910,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,46,11
10BA0005039,433500,434045,2,1,12-Jul-10,1550,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,30,9
10BA0005064,433995,437090,1,1,12-Jul-10,1900,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,53,11
10BA0005073,435898,436413,2,1,12-Jul-10,1332,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,62,9
10BA0005076,432164,434817,2,1,12-Jul-10,1500,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,53,8
10CA0006321,431381,431662,2,2,12-Jul-10,1515,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,33,9
10CA0006321,431381,431662,2,2,12-Jul-10,1515,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,9
10MU0005058,436640,425930,2,1,12-Jul-10,1239,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,36,9
10AA0005049,420560,441128,2,1,13-Jul-10,2115,6,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,15,1
10AA0005052,426970,439832,1,1,13-Jul-10,1700,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,16,9
10AA0005062,423621,431754,2,1,13-Jul-10,1750,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,51,1
10AA0005355,426598,435546,2,1,13-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,31,1
10BA0005068,431245,433800,2,4,13-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,33,9
10BA0005068,431245,433800,2,4,13-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,30,9
10BA0005068,431245,433800,2,4,13-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,23,9
10BA0005068,431245,433800,2,4,13-Jul-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,32,9
10CA0005085,430962,433507,1,1,13-Jul-10,1200,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,89,8
10MU0005111,432409,426223,2,1,13-Jul-10,0808,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,29,9
10CA0005087,432085,431105,1,1,14-Jul-10,1210,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,36,9
10CA0005093,427949,430323,1,1,14-Jul-10,1615,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,53,9
10CA0005189,431960,430312,2,1,14-Jul-10,1335,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,29,9
10MU0005109,431926,427936,2,2,14-Jul-10,1843,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,57,9
10MU0005109,431926,427936,2,2,14-Jul-10,1843,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,20,9
10AA0005133,427521,434553,2,1,15-Jul-10,0910,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,59,9
10AA0005144,425113,434369,1,1,15-Jul-10,1316,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,69,11
10AA0005156,429476,435141,3,2,16-Jul-10,2110,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,17,1
10AA0005156,429476,435141,3,2,16-Jul-10,2110,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,16,9
10BA0005168,440940,428432,2,1,16-Jul-10,1810,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,5
10CA0005143,429128,432131,3,1,16-Jul-10,0830,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,1
10CA0005145,430339,432767,2,1,16-Jul-10,0020,6,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,31,9
10MU0005154,437790,432206,2,2,16-Jul-10,1130,1,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,9
10MU0005154,437790,432206,2,2,16-Jul-10,1130,1,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,21,9
10AA0005120,424704,438859,2,1,17-Jul-10,1010,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,47,9
10AA0005155,422030,443849,2,3,17-Jul-10,1720,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,9
10AA0005155,422030,443849,2,3,17-Jul-10,1720,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,29,9
10AA0005155,422030,443849,2,3,17-Jul-10,1720,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,18,9
10BA0005845,435054,432441,1,4,17-Jul-10,2356,6,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Female,26,10
10BA0005845,435054,432441,1,4,17-Jul-10,2356,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Male,31,10
10BA0005845,435054,432441,1,4,17-Jul-10,2356,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Female,36,10
10BA0005845,435054,432441,1,4,17-Jul-10,2356,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Male,40,10
10AA0005126,421089,439364,1,1,18-Jul-10,0825,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,32,9
10AA0005137,420051,446831,3,1,18-Jul-10,1630,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,90
10BA0005177,431881,435316,1,1,18-Jul-10,1345,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,11,9
10BA0005187,436156,434707,1,2,18-Jul-10,0940,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,34,9
10BA0005187,436156,434707,1,2,18-Jul-10,0940,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,36,9
10CA0005131,431011,430757,1,1,18-Jul-10,1656,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,2,9
10AA0005326,428183,433501,1,1,19-Jul-10,2220,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Serious,Male,15,9
10BA0005169,431525,434297,2,3,19-Jul-10,0030,6,Dry,Darkness: street lights present and lit,Unknown,Driver,Slight,Male,27,9
10BA0005169,431525,434297,2,3,19-Jul-10,0030,6,Dry,Darkness: street lights present and lit,Unknown,Passenger,Slight,Female,25,9
